method,path,status,duration (ms)
POST,/login,200,232.2969
GET,/libri,200,2.6691
GET,/libri,200,1.8201
POST,/login,200,231.5869
POST,/login,200,232.2938
POST,/login,200,231.6332
POST,/login,200,233.1479
GET,/libri,200,2.5389
POST,/login,200,232.4543
GET,/libri,200,2.5930
GET,/libri,200,1.7731
POST,/login,200,231.3030
GET,/libri,200,2.5542
GET,/libri,200,1.5800
POST,/login,200,231.5571
POST,/login,200,232.7392
POST,/login,200,253.1517
GET,/libri,200,1.3587
POST,/login,200,230.7677
POST,/login,200,233.4538
POST,/login,200,232.1818
GET,/libri,200,2.5132
POST,/login,200,231.7822
POST,/login,200,232.5311
POST,/login,200,232.9152
GET,/libri,200,2.8238
GET,/libri,200,2.0611
POST,/login,200,232.8670
POST,/login,200,231.1342
POST,/login,200,232.2328
POST,/login,200,232.6732
POST,/login,200,232.3508
GET,/libri,200,3.1769
GET,/libri,200,1.6968
GET,/libri,200,1.6170
POST,/login,200,232.0442
POST,/login,200,232.9154
GET,/libri,200,2.5680
GET,/libri,200,1.7881
POST,/login,200,231.5981
POST,/login,200,231.3852
POST,/login,200,233.1340
POST,/login,200,232.2261
POST,/login,200,232.4851
POST,/login,200,255.3520
POST,/login,200,232.2979
POST,/login,200,232.9788
GET,/libri,200,1.7743
POST,/login,200,231.8258
POST,/login,200,232.0230
GET,/libri,200,2.9120
GET,/libri,200,1.9350
POST,/login,200,232.5859
POST,/login,200,231.4100
POST,/login,200,231.8408
POST,/login,200,233.5849
GET,/libri,200,1.3380
GET,/libri,200,0.9389
GET,/libri,200,0.8309
POST,/login,200,230.5999
POST,/login,200,232.0032
POST,/login,200,233.7890
POST,/login,200,233.3019
POST,/login,200,233.9261
POST,/login,200,232.3079
POST,/login,200,232.8739
GET,/libri,200,3.0191
GET,/libri,200,2.8727
POST,/login,200,232.3589
POST,/login,200,231.6937
GET,/libri,200,2.3851
POST,/login,200,231.5872
GET,/libri,200,2.9449
POST,/login,200,253.5431
GET,/libri,200,1.6739
POST,/login,200,230.6058
GET,/libri,200,2.4467
POST,/login,200,231.9033
GET,/libri,200,2.9991
POST,/login,200,232.8792
POST,/login,200,231.4839
GET,/libri,200,2.5370
POST,/login,200,232.2981
GET,/libri,200,2.3906
GET,/libri,200,1.7521
POST,/login,200,231.8730
GET,/libri,200,2.4171
POST,/login,200,231.7569
POST,/login,200,231.3621
POST,/login,200,232.9421
GET,/libri,200,3.0231
POST,/login,200,232.8799
GET,/libri,200,2.4230
GET,/libri,200,1.9512
POST,/login,200,231.7359
POST,/login,200,232.3511
GET,/libri,200,2.2638
POST,/login,200,231.6978
POST,/login,200,232.6970
POST,/login,200,230.9749
POST,/login,200,232.8868
GET,/libri,200,2.6648
GET,/libri,200,1.3819
GET,/libri,200,1.4918
GET,/libri,200,1.5628
GET,/libri,200,1.5590
GET,/libri,200,2.0440
GET,/libri,200,2.8791
GET,/libri,200,2.8050
POST,/login,200,270.3829
POST,/login,200,231.4000
POST,/login,200,252.3470
POST,/login,200,231.9818
POST,/login,200,231.6220
GET,/libri,200,2.5909
POST,/login,200,232.1670
GET,/libri,200,2.9478
POST,/login,200,232.7874
POST,/login,200,232.7104
POST,/login,200,232.7602
POST,/login,200,233.0940
POST,/login,200,232.1801
POST,/login,200,231.1981
GET,/libri,200,3.0291
GET,/libri,200,2.0099
GET,/libri,200,1.6189
POST,/login,200,232.1970
POST,/login,200,233.1030
POST,/login,200,231.2479
GET,/libri,200,2.9540
POST,/login,200,232.2569
POST,/login,200,233.6280
POST,/login,200,230.7420
GET,/libri,200,1.8160
POST,/login,200,230.8848
GET,/libri,200,2.3351
POST,/login,200,231.1480
POST,/login,200,232.2381
POST,/login,200,232.6620
GET,/libri,200,2.2709
GET,/libri,200,1.5788
POST,/login,200,252.5120
POST,/login,200,233.3477
POST,/login,200,232.7569
POST,/login,200,234.2870
POST,/login,200,231.5562
POST,/login,200,231.6213
POST,/login,200,231.1921
GET,/libri,200,2.5771
GET,/libri,200,1.7102
POST,/login,200,231.6558
GET,/libri,200,2.4838
POST,/login,200,232.0151
POST,/login,200,232.8091
GET,/libri,200,2.6610
GET,/libri,200,1.7159
POST,/login,200,231.6082
POST,/login,200,232.4929
POST,/login,200,231.6599
POST,/login,200,231.9021
GET,/libri,200,2.9471
GET,/libri,200,1.9410
POST,/login,200,232.4231
POST,/login,200,232.3320
GET,/libri,200,2.4939
POST,/login,200,231.8039
POST,/login,200,234.6768
POST,/login,200,232.0130
POST,/login,200,251.9519
GET,/libri,200,1.5819
POST,/login,200,230.8791
GET,/libri,200,2.7609
POST,/login,200,232.3840
POST,/login,200,231.6401
GET,/libri,200,1.8620
GET,/libri,200,1.3640
POST,/login,200,231.3700
GET,/libri,200,2.3899
GET,/libri,200,1.0731
GET,/libri,200,1.4379
POST,/login,200,231.4820
POST,/login,200,233.2549
GET,/libri,200,2.9759
GET,/libri,200,1.8902
GET,/libri,200,1.8320
POST,/login,200,232.1758
GET,/libri,200,1.8322
GET,/libri,200,1.3192
POST,/login,200,231.1120
POST,/login,200,231.8852
POST,/login,200,231.8809
GET,/libri,200,1.5020
POST,/login,200,232.7337
POST,/login,200,249.2337
GET,/libri,200,1.8470
POST,/login,200,236.0449
GET,/libri,200,2.6870
POST,/login,200,361.7990
GET,/libri,200,3.5143
GET,/libri,200,8.7569
GET,/libri,200,1.9510
POST,/login,200,238.2452
GET,/libri,200,1.9879
POST,/login,200,238.0991
GET,/libri,200,1.6568
POST,/login,200,231.6790
GET,/libri,200,2.6309
GET,/libri,200,1.6620
POST,/login,200,291.7392
GET,/libri,200,2.2519
GET,/libri,200,1.7161
POST,/login,200,234.2510
POST,/login,200,235.1499
POST,/login,200,235.5409
POST,/login,200,259.1519
GET,/libri,200,1.6840
POST,/login,200,236.2170
GET,/libri,200,1.5340
GET,/libri,200,1.1950
POST,/login,200,235.8263
POST,/login,200,259.6121
GET,/libri,200,1.5728
GET,/libri,200,1.9710
POST,/login,200,232.0261
GET,/libri,200,1.7810
GET,/libri,200,1.7970
POST,/login,200,233.1510
GET,/libri,200,1.7669
POST,/login,200,233.6149
GET,/libri,200,2.1632
POST,/login,200,233.0852
POST,/login,200,233.4261
GET,/libri,200,1.8842
POST,/login,200,233.4499
GET,/libri,200,2.4650
GET,/libri,200,1.4238
GET,/libri,200,1.0738
GET,/libri,200,0.9282
POST,/login,200,234.4267
POST,/login,200,231.8332
POST,/login,200,242.2161
POST,/login,200,238.6971
POST,/login,200,232.1229
POST,/login,200,243.8941
GET,/libri,200,1.6813
GET,/libri,200,1.3371
GET,/libri,200,0.8821
POST,/login,200,232.1050
POST,/login,200,233.6216
POST,/login,200,234.1712
POST,/login,200,253.7849
GET,/libri,200,2.2640
GET,/libri,200,1.1590
GET,/libri,200,1.0660
POST,/login,200,231.6561
GET,/libri,200,2.4540
GET,/libri,200,1.8928
POST,/login,200,232.6071
POST,/login,200,232.7988
POST,/login,200,232.6698
POST,/login,200,235.1038
POST,/login,200,233.0401
POST,/login,200,287.3752
POST,/login,200,235.3220
GET,/libri,200,1.7109
POST,/login,200,233.6972
POST,/login,200,276.3979
GET,/libri,200,2.5308
GET,/libri,200,0.9198
GET,/libri,200,1.5659
POST,/login,200,232.2719
POST,/login,200,232.4150
POST,/login,200,232.3787
GET,/libri,200,2.5380
POST,/login,200,232.4753
POST,/login,200,235.0988
POST,/login,200,235.0380
GET,/libri,200,1.8039
POST,/login,200,253.7971
POST,/login,200,232.8928
POST,/login,200,232.4960
GET,/libri,200,1.9891
GET,/libri,200,1.9460
POST,/login,200,234.1242
POST,/login,200,233.5131
GET,/libri,200,2.5620
GET,/libri,200,1.7118
POST,/login,200,237.8533
POST,/login,200,231.0343
GET,/libri,200,1.6849
GET,/libri,200,1.3041
GET,/libri,200,1.4000
GET,/libri,200,1.3702
POST,/login,200,231.2262
POST,/login,200,231.1790
GET,/libri,200,2.4779
POST,/login,200,232.1649
POST,/login,200,232.2648
GET,/libri,200,2.9812
POST,/login,200,232.3031
GET,/libri,200,2.8522
POST,/login,200,232.1999
POST,/login,200,231.0569
GET,/libri,200,1.8399
POST,/login,200,231.8583
GET,/libri,200,2.8942
POST,/login,200,232.5580
GET,/libri,200,2.5229
GET,/libri,200,1.3733
POST,/login,200,252.9161
POST,/login,200,231.2889
POST,/login,200,233.0737
GET,/libri,200,2.6629
POST,/login,200,232.7929
GET,/libri,200,2.5508
POST,/login,200,231.3678
POST,/login,200,232.7871
POST,/login,200,232.9757
GET,/libri,200,2.1920
GET,/libri,200,1.4501
POST,/login,200,231.5199
POST,/login,200,231.2868
POST,/login,200,231.4582
POST,/login,200,233.4940
POST,/login,200,231.8699
POST,/login,200,233.2401
POST,/login,200,232.0321
POST,/login,200,234.4749
GET,/libri,200,1.0951
POST,/login,200,230.1769
POST,/login,200,232.9750
POST,/login,200,231.7691
GET,/libri,200,2.8050
POST,/login,200,231.8220
GET,/libri,200,1.8210
GET,/libri,200,1.5082
POST,/login,200,256.4051
GET,/libri,200,2.3289
GET,/libri,200,1.7416
POST,/login,200,231.6039
GET,/libri,200,2.5842
POST,/login,200,232.0940
POST,/login,200,232.3258
POST,/login,200,232.3740
GET,/libri,200,2.7590
GET,/libri,200,1.8241
POST,/login,200,231.8158
GET,/libri,200,1.7109
POST,/login,200,230.7570
POST,/login,200,232.4860
POST,/login,200,232.4150
GET,/libri,200,2.5930
POST,/login,200,231.4970
POST,/login,200,232.3380
GET,/libri,200,2.8250
POST,/login,200,231.8730
POST,/login,200,232.6021
POST,/login,200,231.3621
POST,/login,200,231.7989
GET,/libri,200,2.2938
GET,/libri,200,1.4369
GET,/libri,200,1.2312
POST,/login,200,231.0729
POST,/login,200,232.0678
POST,/login,200,232.6050
GET,/libri,200,2.5940
POST,/login,200,253.7458
POST,/login,200,232.5161
POST,/login,200,232.1007
GET,/libri,200,2.9640
POST,/login,200,234.0450
POST,/login,200,232.3558
POST,/login,200,231.6968
GET,/libri,200,2.4948
GET,/libri,200,1.6088
GET,/libri,200,1.7617
GET,/libri,200,1.5469
POST,/login,200,231.7600
GET,/libri,200,3.0401
POST,/login,200,232.3380
POST,/login,200,232.6910
POST,/login,200,231.3161
GET,/libri,200,2.5110
GET,/libri,200,1.2281
GET,/libri,200,1.1053
GET,/libri,200,1.1752
POST,/login,200,231.9558
POST,/login,200,231.5559
POST,/login,200,232.2180
GET,/libri,200,2.5561
POST,/login,200,231.7729
POST,/login,200,232.0120
GET,/libri,200,2.1729
POST,/login,200,231.3991
POST,/login,200,231.4723
POST,/login,200,232.4769
GET,/libri,200,2.1420
POST,/login,200,231.4057
GET,/libri,200,2.4881
POST,/login,200,251.6911
POST,/login,200,232.5318
GET,/libri,200,2.6000
POST,/login,200,232.0421
POST,/login,200,232.2268
POST,/login,200,232.4581
GET,/libri,200,2.9821
GET,/libri,200,1.8981
POST,/login,200,232.4626
GET,/libri,200,2.3286
POST,/login,200,231.1420
POST,/login,200,231.3542
GET,/libri,200,2.4679
GET,/libri,200,1.7238
POST,/login,200,231.9031
GET,/libri,200,1.9369
POST,/login,200,230.8280
GET,/libri,200,1.9081
POST,/login,200,230.9029
POST,/login,200,234.3702
GET,/libri,200,2.4381
GET,/libri,200,1.5161
POST,/login,200,231.0672
POST,/login,200,233.8002
POST,/login,200,233.3741
POST,/login,200,234.3068
GET,/libri,200,1.5142
POST,/login,200,230.8061
POST,/login,200,232.2190
POST,/login,200,232.3012
GET,/libri,200,2.2979
POST,/login,200,248.9932
POST,/login,200,232.0199
POST,/login,200,231.3409
GET,/libri,200,3.0119
GET,/libri,200,1.9472
POST,/login,200,232.1799
POST,/login,200,233.0439
GET,/libri,200,2.5947
GET,/libri,200,1.9391
POST,/login,200,231.7183
POST,/login,200,232.9993
POST,/login,200,232.8558
POST,/login,200,233.0267
POST,/login,200,231.8692
POST,/login,200,232.5010
GET,/libri,200,2.8939
POST,/login,200,231.8470
POST,/login,200,231.0009
POST,/login,200,233.1510
POST,/login,200,232.9960
GET,/libri,200,2.4662
POST,/login,200,232.1670
GET,/libri,200,1.6911
GET,/libri,200,1.1129
GET,/libri,200,0.9971
GET,/libri,200,0.9840
GET,/libri,200,0.9930
POST,/login,200,236.1069
GET,/libri,200,2.6209
GET,/libri,200,1.8299
GET,/libri,200,1.7810
POST,/login,200,232.2717
POST,/login,200,253.5753
POST,/login,200,231.7190
POST,/login,200,232.7971
GET,/libri,200,2.2759
POST,/login,200,231.7171
POST,/login,200,233.0182
GET,/libri,200,1.9240
GET,/libri,200,1.3959
POST,/login,200,230.6931
POST,/login,200,233.1481
POST,/login,200,233.1343
POST,/login,200,232.5571
GET,/libri,200,2.3539
POST,/login,200,231.3900
GET,/libri,200,2.3751
POST,/login,200,231.8499
POST,/login,200,231.9970
POST,/login,200,232.4238
POST,/login,200,231.9920
GET,/libri,200,2.8098
GET,/libri,200,2.1021
GET,/libri,200,1.6813
POST,/login,200,232.0120
POST,/login,200,231.4570
POST,/login,200,233.4311
POST,/login,200,232.2791
GET,/libri,200,2.4152
GET,/libri,200,1.3258
GET,/libri,200,1.7989
POST,/login,200,251.5478
GET,/libri,200,2.0771
GET,/libri,200,1.6749
GET,/libri,200,1.2469
GET,/libri,200,1.2932
POST,/login,200,231.3628
POST,/login,200,232.5842
POST,/login,200,231.8711
GET,/libri,200,2.0142
GET,/libri,200,1.2858
GET,/libri,200,1.5469
POST,/login,200,231.1921
POST,/login,200,233.3689
GET,/libri,200,2.7561
POST,/login,200,231.7829
POST,/login,200,232.1832
POST,/login,200,230.8800
GET,/libri,200,3.1252
GET,/libri,200,1.9078
POST,/login,200,233.8591
POST,/login,200,231.2138
POST,/login,200,232.8608
GET,/libri,200,2.8353
POST,/login,200,232.1529
POST,/login,200,231.9973
POST,/login,200,231.2210
GET,/libri,200,2.5213
GET,/libri,200,1.8299
POST,/login,200,231.8242
GET,/libri,200,2.5568
POST,/login,200,233.4962
POST,/login,200,231.9911
POST,/login,200,232.3959
POST,/login,200,253.3860
GET,/libri,200,2.3551
POST,/login,200,231.4861
POST,/login,200,231.4048
POST,/login,200,233.3319
POST,/login,200,233.4299
POST,/login,200,231.7121
POST,/login,200,232.7209
POST,/login,200,232.1410
GET,/libri,200,2.4891
POST,/login,200,231.4911
GET,/libri,200,2.1849
POST,/login,200,231.3721
GET,/libri,200,2.2032
POST,/login,200,231.2400
POST,/login,200,233.3579
POST,/login,200,231.0119
POST,/login,200,231.7777
GET,/libri,200,2.8691
GET,/libri,200,1.6682
POST,/login,200,231.9238
GET,/libri,200,3.0217
GET,/libri,200,1.6510
POST,/login,200,232.0437
GET,/libri,200,1.9641
POST,/login,200,231.0171
GET,/libri,200,2.6369
POST,/login,200,232.0399
GET,/libri,200,3.0601
GET,/libri,200,2.0700
GET,/libri,200,1.8430
GET,/libri,200,1.4322
POST,/login,200,231.9727
GET,/libri,200,2.6319
POST,/login,200,253.5529
GET,/libri,200,2.0499
GET,/libri,200,1.3180
POST,/login,200,231.2520
GET,/libri,200,3.0169
POST,/login,200,232.1851
GET,/libri,200,2.7199
POST,/login,200,231.6389
GET,/libri,200,1.8268
POST,/login,200,231.4050
GET,/libri,200,2.9330
POST,/login,200,231.0741
GET,/libri,200,2.1150
POST,/login,200,231.8349
GET,/libri,200,2.2840
GET,/libri,200,1.0889
GET,/libri,200,1.5943
GET,/libri,200,1.7631
POST,/login,200,232.3561
POST,/login,200,232.9271
POST,/login,200,232.7249
POST,/login,200,231.7488
POST,/login,200,231.4072
GET,/libri,200,3.0451
GET,/libri,200,2.3038
GET,/libri,200,1.4520
GET,/libri,200,1.3649
GET,/libri,200,1.5450
POST,/login,200,233.9172
POST,/login,200,232.2712
GET,/libri,200,1.6170
GET,/libri,200,1.2250
GET,/libri,200,1.0428
GET,/libri,200,1.1930
GET,/libri,200,1.0829
GET,/libri,200,1.7960
POST,/login,200,251.5960
GET,/libri,200,2.4490
POST,/login,200,231.3643
POST,/login,200,232.2240
POST,/login,200,253.0990
POST,/login,200,232.6341
GET,/libri,200,2.0909
GET,/libri,200,1.7469
GET,/libri,200,1.5192
GET,/libri,200,1.5271
GET,/libri,200,1.4539
POST,/login,200,231.9438
POST,/login,200,231.6210
POST,/login,200,232.0981
GET,/libri,200,3.4518
GET,/libri,200,1.6389
POST,/login,200,231.9262
POST,/login,200,234.1819
GET,/libri,200,1.1439
GET,/libri,200,0.8259
GET,/libri,200,0.7949
POST,/login,200,230.5081
POST,/login,200,235.6110
GET,/libri,200,1.4410
POST,/login,200,234.9041
POST,/login,200,238.1740
GET,/libri,200,1.8940
GET,/libri,200,1.5161
POST,/login,200,232.2638
GET,/libri,200,3.0458
POST,/login,200,232.6131
GET,/libri,200,2.6181
POST,/login,200,231.7228
GET,/libri,200,1.7841
GET,/libri,200,1.2760
GET,/libri,200,1.1530
GET,/libri,200,1.2438
POST,/login,200,230.6521
POST,/login,200,231.9670
POST,/login,200,233.0770
POST,/login,200,231.0851
GET,/libri,200,1.9410
GET,/libri,200,1.0631
POST,/login,200,253.5412
POST,/login,200,232.5480
GET,/libri,200,1.9820
GET,/libri,200,1.9760
GET,/libri,200,1.6181
POST,/login,200,231.1230
POST,/login,200,231.3471
GET,/libri,200,2.3680
GET,/libri,200,1.6201
GET,/libri,200,2.0041
GET,/libri,200,1.3969
GET,/libri,200,1.3287
GET,/libri,200,1.5318
POST,/login,200,232.6050
POST,/login,200,232.5101
GET,/libri,200,2.9719
GET,/libri,200,2.0061
GET,/libri,200,1.2882
POST,/login,200,231.6227
POST,/login,200,232.9249
GET,/libri,200,2.5420
GET,/libri,200,1.9510
GET,/libri,200,1.8260
GET,/libri,200,1.6100
POST,/login,200,232.3241
GET,/libri,200,2.7459
GET,/libri,200,1.8740
POST,/login,200,231.9181
GET,/libri,200,2.2700
POST,/login,200,231.5481
POST,/login,200,232.3799
GET,/libri,200,2.7461
POST,/login,200,232.0452
POST,/login,200,230.9732
GET,/libri,200,3.0000
GET,/libri,200,1.6623
POST,/login,200,232.2018
POST,/login,200,232.5990
GET,/libri,200,2.5620
POST,/login,200,231.2431
POST,/login,200,252.0959
GET,/libri,200,2.3580
GET,/libri,200,1.9038
GET,/libri,200,1.5240
GET,/libri,200,1.4100
POST,/login,200,231.8683
GET,/libri,200,2.1560
GET,/libri,200,1.5900
POST,/login,200,231.1120
POST,/login,200,231.3139
GET,/libri,200,2.3901
GET,/libri,200,2.1620
POST,/login,200,231.5061
POST,/login,200,232.8908
GET,/libri,200,2.6400
POST,/login,200,231.7410
GET,/libri,200,2.9759
POST,/login,200,231.9307
GET,/libri,200,2.3470
POST,/login,200,231.3800
GET,/libri,200,2.5911
GET,/libri,200,1.6110
POST,/login,200,231.6248
GET,/libri,200,1.8821
GET,/libri,200,1.1771
GET,/libri,200,1.0819
GET,/libri,200,1.0607
GET,/libri,200,2.1160
POST,/login,200,231.4320
POST,/login,200,232.0139
GET,/libri,200,2.1811
GET,/libri,200,1.2460
POST,/login,200,231.0951
GET,/libri,200,1.9670
GET,/libri,200,1.2650
GET,/libri,200,1.2112
POST,/login,200,231.1530
POST,/login,200,233.0079
GET,/libri,200,2.6252
GET,/libri,200,1.5621
POST,/login,200,231.4322
GET,/libri,200,2.9321
GET,/libri,200,1.8508
GET,/libri,200,1.6468
POST,/login,200,260.4229
POST,/login,200,252.3632
GET,/libri,200,1.9608
GET,/libri,200,1.4150
GET,/libri,200,1.4248
GET,/libri,200,1.6313
GET,/libri,200,1.4241
GET,/libri,200,2.5620
GET,/libri,200,4.3221
POST,/login,200,274.3213
GET,/libri,200,2.6879
GET,/libri,200,1.6332
GET,/libri,200,1.8499
POST,/login,200,233.1119
GET,/libri,200,1.3311
POST,/login,200,230.6077
GET,/libri,200,3.0363
POST,/login,200,233.8722
POST,/login,200,230.9330
POST,/login,200,233.1879
GET,/libri,200,1.8499
GET,/libri,200,1.1230
GET,/libri,200,1.1551
POST,/login,200,230.8261
GET,/libri,200,2.5599
GET,/libri,200,1.9231
POST,/login,200,232.4090
GET,/libri,200,2.6700
GET,/libri,200,1.7622
GET,/libri,200,3.6359
POST,/login,200,269.7830
GET,/libri,200,2.7459
GET,/libri,200,2.1379
GET,/libri,200,1.7719
GET,/libri,200,1.5571
GET,/libri,200,1.5180
POST,/login,200,248.0230
GET,/libri,200,2.8512
GET,/libri,200,2.2521
GET,/libri,200,4.7240
POST,/login,200,273.4509
GET,/libri,200,3.3691
GET,/libri,200,2.8048
GET,/libri,200,3.5663
POST,/login,200,272.6519
POST,/login,200,232.4250
GET,/libri,200,2.6350
POST,/login,200,254.8101
POST,/login,200,231.9829
POST,/login,200,233.1929
GET,/libri,200,2.4450
GET,/libri,200,1.9650
POST,/login,200,232.5330
GET,/libri,200,2.6619
POST,/login,200,231.5829
POST,/login,200,231.6921
POST,/login,200,232.6822
POST,/login,200,235.8530
GET,/libri,200,1.9426
GET,/libri,200,1.2140
POST,/login,200,231.5850
GET,/libri,200,2.8460
GET,/libri,200,1.9479
GET,/libri,200,1.4620
GET,/libri,200,2.9418
POST,/login,200,247.4139
GET,/libri,200,2.7032
GET,/libri,200,2.3811
GET,/libri,200,1.2863
POST,/login,200,231.2608
POST,/login,200,231.1952
GET,/libri,200,2.2490
POST,/login,200,231.7948
GET,/libri,200,3.1118
POST,/login,200,232.4631
GET,/libri,200,2.7409
GET,/libri,200,1.8821
GET,/libri,200,2.4478
POST,/login,200,283.8211
POST,/login,200,232.4221
GET,/libri,200,3.0160
POST,/login,200,231.5280
GET,/libri,200,1.8551
POST,/login,200,270.4093
POST,/login,200,232.1410
POST,/login,200,232.4250
GET,/libri,200,2.6631
POST,/login,200,231.8327
GET,/libri,200,3.0069
GET,/libri,200,1.8799
GET,/libri,200,1.8222
GET,/libri,200,2.9070
POST,/login,200,235.4429
POST,/login,200,231.9951
GET,/libri,200,2.8198
GET,/libri,200,1.5810
GET,/libri,200,1.9858
POST,/login,200,232.1563
GET,/libri,200,2.7399
GET,/libri,200,4.5362
POST,/login,200,272.2089
GET,/libri,200,2.8389
POST,/login,200,232.0919
GET,/libri,200,3.0279
GET,/libri,200,1.6952
POST,/login,200,231.8821
POST,/login,200,231.6351
GET,/libri,200,2.5930
GET,/libri,200,1.8468
POST,/login,200,238.1620
GET,/libri,200,3.0158
GET,/libri,200,1.4572
GET,/libri,200,3.9780
GET,/libri,200,3.1230
GET,/libri,200,4.9369
POST,/login,200,272.9690
POST,/login,200,233.3281
GET,/libri,200,2.1212
GET,/libri,200,1.2043
POST,/login,200,231.6270
GET,/libri,200,2.2929
GET,/libri,200,1.1063
GET,/libri,200,1.2062
GET,/libri,200,2.1961
GET,/libri,200,2.0759
GET,/libri,200,5.0309
POST,/login,200,274.5900
GET,/libri,200,2.8110
GET,/libri,200,1.9000
POST,/login,200,231.3740
GET,/libri,200,1.8370
GET,/libri,200,1.1728
GET,/libri,200,3.7470
POST,/login,200,269.9778
GET,/libri,200,3.0041
GET,/libri,200,2.7139
POST,/login,200,243.8269
GET,/libri,200,1.9631
GET,/libri,200,4.7081
GET,/libri,200,4.1571
GET,/libri,200,3.4029
GET,/libri,200,4.6570
GET,/libri,200,4.7400
GET,/libri,200,3.0251
POST,/login,200,275.1880
GET,/libri,200,2.9051
POST,/login,200,232.7061
GET,/libri,200,3.0842
GET,/libri,200,2.7630
GET,/libri,200,3.0420
POST,/login,200,275.0940
GET,/libri,200,2.0931
GET,/libri,200,1.3511
POST,/login,200,277.6031
GET,/libri,200,2.6288
POST,/login,200,232.1658
GET,/libri,200,1.8282
GET,/libri,200,4.3571
POST,/login,200,276.8781
GET,/libri,200,1.9190
POST,/login,200,272.5019
GET,/libri,200,3.3040
GET,/libri,200,2.0552
POST,/login,200,275.5449
POST,/login,200,231.4019
GET,/libri,200,2.6770
GET,/libri,200,2.6529
POST,/login,200,275.9087
POST,/login,200,232.2030
GET,/libri,200,2.6882
POST,/login,200,275.3770
POST,/login,200,233.1190
GET,/libri,200,1.5481
POST,/login,200,239.5730
GET,/libri,200,2.2399
GET,/libri,200,2.4071
POST,/login,200,274.9891
POST,/login,200,232.8603
GET,/libri,200,21.7350
GET,/libri,200,2.2721
GET,/libri,200,4.9701
POST,/login,200,278.2781
GET,/libri,200,1.9460
POST,/login,200,273.4389
GET,/libri,200,1.9300
GET,/libri,200,4.1552
GET,/libri,200,4.8559
POST,/login,200,271.3931
GET,/libri,200,4.9531
GET,/libri,200,3.4921
GET,/libri,200,4.5602
GET,/libri,200,3.5772
POST,/login,200,272.7330
GET,/libri,200,2.6860
GET,/libri,200,1.8330
GET,/libri,200,3.7491
POST,/login,200,278.4390
POST,/login,200,232.7991
GET,/libri,200,2.5170
GET,/libri,200,1.9028
GET,/libri,200,9.4001
GET,/libri,200,4.9491
GET,/libri,200,5.9178
POST,/login,200,274.7977
GET,/libri,200,4.8721
GET,/libri,200,3.9101
GET,/libri,200,4.8189
POST,/login,200,274.3330
GET,/libri,200,3.6922
POST,/login,200,271.7221
GET,/libri,200,2.2788
POST,/login,200,272.8441
GET,/libri,200,2.3961
GET,/libri,200,4.8969
GET,/libri,200,4.7381
GET,/libri,200,4.1630
